Product Name,Opportunity Owner,Opportunity Name,Created Date,Close Date,Close Month,Close Quarter,Close Year,Age,Stage,Probability,Forecast Category,ARR,TCV,Last Activity,Next Step
Product 1,Owner 4,413,2/8/2020,4/20/2020,Month 4,Q2,1,71,Closed Lost,0%,Omitted,"$350,000 ",,3/12/2020,Final Agenda Delivery from Lene | Contract Phase
Product 2,Owner 2,1084,1/4/2020,4/20/2020,Month 4,Q2,1,106,Closed Lost,0%,Omitted,"$10,000 ",,,Confirm Speaker and Budget
Product 2,Owner 3,317,4/10/2020,4/23/2020,Month 4,Q2,1,13,Closed Won,100%,Commit,"$25,000 ",,,Get cross-executed back to Deloitte
Product 2,Owner 3,1044,3/5/2020,4/23/2020,Month 4,Q2,1,49,Closed Lost,0%,Omitted,"$30,000 ",,3/25/2021,N/A
Product 2,Owner 2,1165,2/23/2020,4/25/2020,Month 4,Q2,1,61,Closed Won,100%,Commit,"$15,000 ",,5/8/2020,SU Legal to crossexcute signed agreement; process PO
Product 1,Owner 1,568,4/26/2020,4/26/2020,Month 4,Q2,1,0,Closed Won,100%,Commit,$0 ,,,
Product 1,Owner 1,569,4/26/2020,4/26/2020,Month 4,Q2,1,0,Closed Won,100%,Commit,$0 ,,,
Product 1,Owner 1,578,4/26/2020,4/26/2020,Month 4,Q2,1,0,Closed Won,100%,Commit,$0 ,,6/21/2020,
Product 1,Owner 3,1056,4/26/2020,4/26/2020,Month 4,Q2,1,0,Closed Won,100%,Commit,$0 ,,6/12/2020,
Product 1,Owner 2,1118,4/26/2020,4/26/2020,Month 4,Q2,1,0,Closed Won,100%,Commit,$0 ,,6/5/2020,
Product 1,Owner 1,1879,4/26/2020,4/26/2020,Month 4,Q2,1,0,Closed Won,100%,Commit,$0 ,,,
Product 2,Owner 3,297,4/17/2020,4/27/2020,Month 4,Q2,1,10,Closed Won,100%,Commit,"$17,500 ",,,Got cross-executed from Legal
Product 1,Owner 1,1413,4/6/2020,4/27/2020,Month 4,Q2,1,21,Closed Won,100%,Commit,"$120,000 ",,,Issue Invoice
Product 1,Owner 2,1173,3/27/2020,4/27/2020,Month 4,Q2,1,31,Closed Won,100%,Commit,"$65,000 ",,,Deliver Program
Product 2,Owner 3,309,3/20/2020,4/27/2020,Month 4,Q2,1,38,Closed Lost,0%,Omitted,"$15,000 ",,,Confirm Hod is available
Product 1,Owner 4,424,4/30/2020,4/30/2020,Month 4,Q2,1,0,Closed Won,100%,Commit,$0 ,,,
Product 1,Owner 7,60,4/2/2020,4/30/2020,Month 4,Q2,1,28,Closed Won,100%,Commit,"$150,000 ",,11/29/2020,send SU signature to client
Product 3,Owner 1,607,3/19/2020,4/30/2020,Month 4,Q2,1,42,Closed Lost,0%,Omitted,"$90,000 ",,,send contract to client
Product 1,Owner 1,1588,3/13/2020,4/30/2020,Month 4,Q2,1,48,Closed Lost,0%,Omitted,"$120,000 ",,,SOW
Product 1,Owner 2,1809,2/19/2020,4/30/2020,Month 4,Q2,1,70,Closed Lost,0%,Omitted,"$400,000 ",,,Contact Fahad
Product 1,Owner 3,896,2/13/2020,4/30/2020,Month 4,Q2,1,76,Closed Lost,0%,Omitted,"$250,000 ",,9/19/2020,SR Follow Up - Pending Decision from PWC Italy
Product 1,Owner 2,1142,8/21/2017,4/30/2020,Month 4,Q2,1,252,Closed Lost,0%,Omitted,"$75,000 ",,8/22/2017,never responded after Hien left
Product 1,Owner 1,649,8/11/2017,4/30/2020,Month 4,Q2,1,262,Closed Lost,0%,Omitted,"$250,000 ",,,Wait to see if sponsorship is ever secured.
Product 1,Owner 1,580,5/2/2020,5/2/2020,Month 5,Q2,1,0,Closed Won,100%,Commit,"$10,000 ",,2/2/2021,
Product 1,Owner 3,957,4/4/2020,5/2/2020,Month 5,Q2,1,28,Closed Lost,0%,Omitted,"$10,000 ",,,n/a
Product 1,Owner 5,227,3/21/2020,5/7/2020,Month 5,Q2,1,47,Closed Won,100%,Commit,"$100,000 ",,7/25/2020,obtain client signature
Product 2,Owner 7,62,11/20/2017,5/7/2020,Month 5,Q2,1,168,Closed Lost,0%,Omitted,"$25,000 ",,1/11/2020,TB
Product 1,Owner 1,1381,3/19/2020,5/8/2020,Month 5,Q2,1,50,Closed Won,100%,Commit,"$50,000 ",,5/21/2020,client invoiced
Product 1,Owner 1,1382,3/19/2020,5/8/2020,Month 5,Q2,1,50,Closed Won,100%,Commit,"$75,000 ",,5/21/2020,client invoiced
Product 1,Owner 1,1383,3/19/2020,5/8/2020,Month 5,Q2,1,50,Closed Won,100%,Commit,"$25,000 ",,5/21/2020,client invoiced
Product 2,Owner 1,515,4/19/2020,5/9/2020,Month 5,Q2,1,20,Closed Won,100%,Commit,"$12,500 ",,8/24/2020,signed agreement has been with SU Legal (5/3/18)
Product 1,Owner 2,123,1/14/2020,5/9/2020,Month 5,Q2,1,115,Closed Lost,0%,Omitted,"$450,000 ",,,michael flynn & John Finley to have reference call with Money K. of Citi
Product 2,Owner 3,360,4/26/2020,5/11/2020,Month 5,Q2,1,15,Closed Won,100%,Commit,"$10,000 ",,5/3/2020,Feedback on proposal
Product 2,Owner 4,419,3/31/2020,5/11/2020,Month 5,Q2,1,41,Closed Won,100%,Commit,"$25,000 ",,10/3/2020,Sent revised agreement 5/16; awaiting signed from client
Product 2,Owner 1,1470,2/22/2020,5/12/2020,Month 5,Q2,1,79,Closed Won,100%,Commit,"$25,000 ",,7/23/2020,invoice sent to client
Product 2,Owner 2,1096,5/8/2020,5/14/2020,Month 5,Q2,1,6,Closed Won,100%,Commit,"$5,000 ",,,"Received signed, sent to Legal for cross-execution"
Product 2,Owner 2,1128,5/1/2020,5/14/2020,Month 5,Q2,1,13,Closed Won,100%,Commit,"$10,000 ",,12/17/2020,submitted signed to Legal on 5/3
Product 2,Owner 1,545,4/11/2020,5/14/2020,Month 5,Q2,1,33,Closed Won,100%,Commit,"$15,000 ",,9/25/2020,"rec'd and sent crossexecuted contract today, 5/16"
Product 2,Owner 1,546,4/11/2020,5/14/2020,Month 5,Q2,1,33,Closed Won,100%,Commit,"$20,000 ",,9/25/2020,"rec'd and sent crossexecuted contract today, 5/16"
Product 2,Owner 3,312,3/30/2020,5/14/2020,Month 5,Q2,1,45,Closed Won,100%,Commit,"$20,000 ",,,SU to cross-execute signed contract
Product 1,Owner 2,795,12/12/2013,5/14/2020,Month 5,Q2,1,1614,Closed Won,100%,Commit,"$548,200 ",,7/7/2020,Sales Ops Updates
Product 1,Owner 7,48,1/11/2020,5/15/2020,Month 5,Q2,1,124,Closed Lost,0%,Omitted,"$90,000 ",,,Closed by Sales Ops
Product 2,Owner 3,245,1/25/2020,5/16/2020,Month 5,Q2,1,111,Closed Won,100%,Commit,"$25,000 ",,,Pre-event call to ensure all is set
Product 2,Owner 2,762,1/21/2020,5/16/2020,Month 5,Q2,1,115,Closed Won,100%,Commit,"$10,000 ",,9/15/2017,with SU for crossexecution
Product 1,Owner 4,435,5/11/2020,5/17/2020,Month 5,Q2,1,6,Closed Lost,0%,Omitted,"$25,000 ",,6/7/2020,Reach out to ask about upcoming events
Product 1,Owner 1,1511,2/26/2020,5/17/2020,Month 5,Q2,1,80,Closed Won,100%,Commit,"$115,000 ",,5/17/2020,invoice sent to client
Product 2,Owner 3,333,2/19/2020,5/17/2020,Month 5,Q2,1,87,Closed Won,100%,Commit,"$20,000 ",,6/8/2020,"Pre-booking calls with both speakers scheduled week of May 1, will likely close the deal"
Product 1,Owner 2,130,9/27/2017,5/17/2020,Month 5,Q2,1,232,Closed Won,100%,Commit,"$110,000 ",,,send contract to client
Product 2,Owner 3,332,5/4/2020,5/18/2020,Month 5,Q2,1,14,Closed Won,100%,Commit,"$15,000 ",,,Finalize contract (awaiting info from client)
Product 1,Owner 2,1616,3/12/2020,5/18/2020,Month 5,Q2,1,67,Closed Won,100%,Commit,"$270,000 ",,,On-site meeting with LG team
Product 1,Owner 2,1617,3/12/2020,5/18/2020,Month 5,Q2,1,67,Closed Won,100%,Commit,"$271,350 ",,,On-site meeting with LG team
Product 3,Owner 2,1618,3/12/2020,5/18/2020,Month 5,Q2,1,67,Closed Won,100%,Commit,"$133,650 ",,,On-site meeting with LG team
Product 3,Owner 2,1619,3/12/2020,5/18/2020,Month 5,Q2,1,67,Closed Won,100%,Commit,"$135,000 ",,,On-site meeting with LG team
Product 3,Owner 2,1138,1/25/2020,5/18/2020,Month 5,Q2,1,113,Closed Lost,0%,Omitted,"$170,000 ",,5/16/2020,Proposal Review
Product 1,Owner 1,529,12/21/2017,5/18/2020,Month 5,Q2,1,148,Closed Lost,0%,Omitted,"$180,000 ",,,Closed by Sales Ops
Product 2,Owner 5,192,2/7/2020,5/21/2020,Month 5,Q2,1,103,Closed Won,100%,Commit,"$40,000 ",,5/10/2020,Client is working to secure a hologram cocompany
Product 2,Owner 1,21,12/18/2017,5/21/2020,Month 5,Q2,1,154,Closed Lost,0%,Omitted,"$15,000 ",,5/21/2020,Reach back out to client as she begins planning 2019 event
Product 2,Owner 2,1099,5/10/2020,5/22/2020,Month 5,Q2,1,12,Closed Won,100%,Commit,"$25,000 ",,5/10/2020,received signed agreement
Product 2,Owner 3,294,5/2/2020,5/22/2020,Month 5,Q2,1,20,Closed Won,100%,Commit,"$30,000 ",,5/24/2020,Contract out to client; awaiting signature
Product 1,Owner 1,1378,3/19/2020,5/22/2020,Month 5,Q2,1,64,Closed Won,100%,Commit,"$100,000 ",,5/17/2020,client invoiced
Product 1,Owner 1,1379,3/19/2020,5/22/2020,Month 5,Q2,1,64,Closed Won,100%,Commit,"$125,000 ",,5/17/2020,client invoiced
Product 1,Owner 1,1920,2/19/2020,5/22/2020,Month 5,Q2,1,92,Closed Won,100%,Commit,"$225,000 ",,5/23/2020,client invoiced
Product 2,Owner 1,10,12/18/2017,5/23/2020,Month 5,Q2,1,156,Closed Won,100%,Commit,"$25,000 ",,,"Received payment, we still need the signed agreement"
Product 1,Owner 2,1111,12/13/2017,5/23/2020,Month 5,Q2,1,161,Closed Won,100%,Commit,"$16,667 ",,5/31/2020,program delivered
Product 1,Owner 2,1112,12/13/2017,5/23/2020,Month 5,Q2,1,161,Closed Won,100%,Commit,"$23,333 ",,5/31/2020,program delivered
Product 1,Owner 3,320,4/25/2020,5/25/2020,Month 5,Q2,1,30,Closed Lost,0%,Omitted,"$20,000 ",,,Confirm Speaker
Product 1,Owner 2,142,4/10/2020,5/25/2020,Month 5,Q2,1,45,Closed Lost,0%,Omitted,"$25,000 ",,,feedback on speaker proposal
Product 1,Owner 2,128,5/16/2020,5/29/2020,Month 5,Q2,1,13,Closed Won,100%,Commit,"$75,000 ",,,waiting for client signature
Product 1,Owner 2,129,5/16/2020,5/29/2020,Month 5,Q2,1,13,Closed Won,100%,Commit,"$75,000 ",,,waiting for client signature
Product 1,Owner 1,1469,2/22/2020,5/30/2020,Month 5,Q2,1,97,Closed Won,100%,Commit,"$115,000 ",,1/24/2021,invoice scheduled to go out to client
Product 3,Owner 5,1787,2/9/2020,5/30/2020,Month 5,Q2,1,110,Closed Lost,0%,Omitted,"$250,000 ",,5/24/2020,"Left Jim Voicemail, awaiting returned call on Board decision"
Product 2,Owner 1,1601,5/24/2020,5/31/2020,Month 5,Q2,1,7,Closed Won,100%,Commit,"$12,500 ",,6/3/2020,client invoiced
Product 1,Owner 1,585,2/23/2020,5/31/2020,Month 5,Q2,1,97,Closed Lost,0%,Omitted,"$300,000 ",,,SR Follow Up
Product 1,Owner 2,1088,11/28/2017,5/31/2020,Month 5,Q2,1,184,Closed Won,100%,Commit,"$170,000 ",,11/28/2017,deliver the program
Product 1,Owner 2,152,5/7/2020,6/1/2020,Month 6,Q2,1,25,Closed Lost,0%,Omitted,"$15,000 ",,9/24/2020,Awaiting new date from Bimbo
Product 1,Owner 2,1789,2/2/2020,6/1/2020,Month 6,Q2,1,119,Closed Lost,0%,Omitted,"$50,000 ",,,Call with Miguel week of 4/16 to review proposal
Product 1,Owner 2,1790,2/2/2020,6/1/2020,Month 6,Q2,1,119,Closed Lost,0%,Omitted,"$150,000 ",,,Call with Miguel week of 4/16 to review proposal
Product 2,Owner 3,343,1/24/2020,6/1/2020,Month 6,Q2,1,128,Closed Lost,0%,Omitted,"$50,000 ",,5/23/2020,Client asked for us to suggest dates (not a good sign); awaiting feedback from Connie
Product 1,Owner 7,40,11/9/2017,6/1/2020,Month 6,Q2,1,204,Closed Lost,0%,Omitted,"$300,000 ",,7/19/2021,Call with Ron to discuss group & objectives
Product 1,Owner 1,533,10/5/2017,6/1/2020,Month 6,Q2,1,239,Closed Lost,0%,Omitted,"$50,000 ",,10/8/2017,Awaiting additional questions from Santiago
Product 1,Owner 1,1517,5/1/2020,6/2/2020,Month 6,Q2,1,32,Closed Won,100%,Commit,"$70,000 ",,5/10/2020,SD to create invoice request & submit Google PO to Finance for immediate payment
Product 2,Owner 3,898,5/4/2020,6/4/2020,Month 6,Q2,1,31,Closed Won,100%,Commit,"$15,000 ",,6/28/2020,"Received signed addendum, SU crossexecuting"
Product 2,Owner 3,899,5/4/2020,6/4/2020,Month 6,Q2,1,31,Closed Won,100%,Commit,"$20,000 ",,6/28/2020,"Received signed addendum, SU crossexecuting"
Product 1,Owner 2,1848,4/23/2020,6/4/2020,Month 6,Q2,1,42,Closed Won,100%,Commit,"$400,000 ",,,Deliver a new addendum: Legal
Product 1,Owner 2,1285,4/16/2020,6/5/2020,Month 6,Q2,1,50,Closed Lost,0%,Omitted,"$100,000 ",,,create a proposal
Product 2,Owner 7,44,3/30/2020,6/5/2020,Month 6,Q2,1,67,Closed Won,100%,Commit,"$10,000 ",,3/31/2020,"Received signed agreement, with SU Legal for signature"
Product 3,Owner 2,1668,11/20/2017,6/5/2020,Month 6,Q2,1,197,Closed Won,100%,Commit,"$97,050 ",,8/19/2021,Deliver new Exhibit
Product 2,Owner 5,218,5/23/2020,6/6/2020,Month 6,Q2,1,14,Closed Won,100%,Commit,"$25,000 ",,,Contract out to client on 5/23; client to review & sign
Product 1,Owner 1,1268,2/12/2020,6/8/2020,Month 6,Q2,1,116,Closed Lost,0%,Omitted,"$500,000 ",,2/12/2020,Oren to send proposal
Product 3,Owner 2,1324,1/9/2020,6/8/2020,Month 6,Q2,1,150,Closed Won,100%,Commit,"$180,000 ",,2/7/2020,Get contract signed by client
Product 1,Owner 1,2,6/10/2020,6/10/2020,Month 6,Q2,1,0,Closed Won,100%,Commit,$0 ,,,
Product 1,Owner 7,56,6/10/2020,6/10/2020,Month 6,Q2,1,0,Closed Won,100%,Commit,$0 ,,,
Product 1,Owner 1,566,6/10/2020,6/10/2020,Month 6,Q2,1,0,Closed Won,100%,Commit,$0 ,,,
Product 1,Owner 1,567,6/10/2020,6/10/2020,Month 6,Q2,1,0,Closed Won,100%,Commit,$0 ,,,
Product 2,Owner 3,1071,6/11/2020,6/11/2020,Month 6,Q2,1,0,Closed Won,100%,Commit,"$10,000 ",,,Closed Won
Product 2,Owner 3,341,5/21/2020,6/11/2020,Month 6,Q2,1,21,Closed Won,100%,Commit,"$10,000 ",,4/12/2021,prepare for session
Product 2,Owner 1,638,5/31/2020,6/12/2020,Month 6,Q2,1,12,Closed Won,100%,Commit,"$10,000 ",,,cross executed agreement from SU Legal
Product 2,Owner 1,1551,5/25/2020,6/12/2020,Month 6,Q2,1,18,Closed Won,100%,Commit,"$20,000 ",,8/29/2020,client invoiced
Product 1,Owner 1,1750,2/3/2017,6/13/2020,Month 6,Q2,1,495,Closed Lost,0%,Omitted,"$450,000 ",,,This is dead
Product 2,Owner 1,1824,6/13/2020,6/15/2020,Month 6,Q2,1,2,Closed Won,100%,Commit,"$10,000 ",,6/15/2020,invoice sent to client
Product 1,Owner 3,992,2/20/2020,6/15/2020,Month 6,Q2,1,115,Closed Won,100%,Commit,"$80,000 ",,3/28/2021,SR Follow Up
Product 1,Owner 3,1070,2/16/2020,6/15/2020,Month 6,Q2,1,119,Closed Lost,0%,Omitted,"$200,000 ",,2/23/2020,Draft Proposal
Product 1,Owner 3,362,12/18/2017,6/15/2020,Month 6,Q2,1,179,Closed Won,100%,Commit,"$275,000 ",,1/5/2021,Sales Ops Updates - Order needs to be processed
Product 2,Owner 1,632,5/28/2020,6/18/2020,Month 6,Q2,1,21,Closed Won,100%,Commit,"$10,000 ",,1/15/2021,Confirm Speaker
Product 2,Owner 1,616,2/21/2020,6/18/2020,Month 6,Q2,1,117,Closed Won,100%,Commit,"$15,000 ",,1/20/2021,Event follow up
Product 1,Owner 7,57,1/4/2020,6/18/2020,Month 6,Q2,1,165,Closed Won,100%,Commit,"$140,000 ",,1/30/2021,Final Contract Edits
Product 1,Owner 4,451,4/3/2020,6/19/2020,Month 6,Q2,1,77,Closed Won,100%,Commit,"$225,000 ",,7/18/2020,Execute Contracts
Product 2,Owner 2,1080,1/4/2020,6/20/2020,Month 6,Q2,1,167,Closed Lost,0%,Omitted,"$30,000 ",,,Find out who they secured
Product 1,Owner 2,1717,4/6/2017,6/21/2020,Month 6,Q2,1,441,Closed Lost,0%,Omitted,"$125,000 ",,,Start over
Product 3,Owner 2,1122,5/25/2020,6/26/2020,Month 6,Q2,1,32,Closed Won,100%,Commit,"$50,000 ",,,"delivering the program, exec preso"
Product 1,Owner 2,1081,4/24/2020,6/26/2020,Month 6,Q2,1,63,Closed Lost,0%,Omitted,"$15,000 ",,5/7/2020,Follow up on new date (low confidence)
Product 1,Owner 4,443,4/5/2016,6/26/2020,Month 6,Q2,1,812,Closed Lost,0%,Omitted,"$180,000 ",,,need to follow-up in 2018 to determine budget
Product 1,Owner 4,410,1/26/2017,6/28/2020,Month 6,Q2,1,518,Closed Lost,0%,Omitted,"$150,000 ",,,"waiting on client, who likely has insufficient budget"
Product 1,Owner 1,522,1/31/2020,6/29/2020,Month 6,Q2,1,149,Closed Lost,0%,Omitted,"$75,000 ",,1/30/2020,await client on budget
Product 1,Owner 2,1936,1/12/2020,6/29/2020,Month 6,Q2,1,168,Closed Won,100%,Commit,"$40,000 ",,,Get SU signature
Product 1,Owner 3,993,1/26/2017,6/29/2020,Month 6,Q2,1,519,Closed Won,100%,Commit,"$130,000 ",,7/31/2020,Contract Out For Signature
Product 1,Owner 3,994,1/26/2017,6/29/2020,Month 6,Q2,1,519,Closed Won,100%,Commit,"$6,500 ",,7/31/2020,Contract Out For Signature
Product 1,Owner 1,1205,4/19/2020,6/30/2020,Month 6,Q2,1,72,Closed Lost,0%,Omitted,"$55,000 ",,5/21/2020,update
Product 1,Owner 7,66,2/23/2020,6/30/2020,Month 6,Q2,1,127,Closed Lost,0%,Omitted,"$150,000 ",,1/21/2021,Follow Up
Product 1,Owner 1,576,2/23/2020,6/30/2020,Month 6,Q2,1,127,Closed Lost,0%,Omitted,"$150,000 ",,7/31/2020,Initial Meeting
Product 1,Owner 1,589,10/27/2017,6/30/2020,Month 6,Q2,1,246,Closed Lost,0%,Omitted,"$108,000 ",,5/31/2020,Lakshmi Approval for Payment Terms
Product 1,Owner 1,1714,3/12/2020,7/2/2020,Month 7,Q3,1,112,Closed Lost,0%,Omitted,"$150,000 ",,8/28/2020,proposal sent 3/30/2020
Product 1,Owner 3,251,9/26/2017,7/2/2020,Month 7,Q3,1,279,Closed Lost,0%,Omitted,"$125,000 ",,8/18/2020,Awaiting Board Meeting Decision
Product 2,Owner 1,621,6/26/2020,7/4/2020,Month 7,Q3,1,8,Closed Lost,0%,Omitted,"$6,500 ",,,Reseller to confirm
Product 2,Owner 1,622,7/10/2020,7/10/2020,Month 7,Q3,1,0,Closed Won,100%,Commit,"$25,000 ",,,pre-event calls (FacOps handling)
Product 2,Owner 1,623,7/10/2020,7/10/2020,Month 7,Q3,1,0,Closed Won,100%,Commit,"$20,000 ",,,pre-event calls (FacOps handling)
Product 2,Owner 3,284,6/10/2020,7/10/2020,Month 7,Q3,1,30,Closed Won,100%,Commit,"$50,000 ",,7/31/2021,Signed agreement from client (out to client on 7/2)
Product 1,Owner 1,1513,4/30/2020,7/10/2020,Month 7,Q3,1,71,Closed Won,100%,Commit,"$75,000 ",,8/16/2020,invoice requested
Product 1,Owner 1,1514,4/30/2020,7/10/2020,Month 7,Q3,1,71,Closed Won,100%,Commit,"$83,000 ",,8/16/2020,invoice requested
Product 1,Owner 3,1062,6/8/2020,7/11/2020,Month 7,Q3,1,33,Closed Lost,0%,Omitted,"$15,000 ",,7/11/2020,Reach out in late Aug to see if the'll replicate the event
Product 1,Owner 3,1061,11/16/2017,7/11/2020,Month 7,Q3,1,237,Closed Lost,0%,Omitted,"$200,000 ",,,Closed by sales ops
Product 2,Owner 3,313,6/26/2020,7/13/2020,Month 7,Q3,1,17,Closed Won,100%,Commit,"$15,000 ",,7/19/2020,awaiting cross-signed agreement from SU Legal
Product 2,Owner 1,518,5/10/2020,7/16/2020,Month 7,Q3,1,67,Closed Lost,0%,Omitted,"$25,000 ",,6/7/2020,Proposal sent; Feedback on proposal
Product 2,Owner 1,595,2/28/2020,7/17/2020,Month 7,Q3,1,139,Closed Lost,0%,Omitted,"$20,000 ",,2/28/2020,Call with Florencia
Product 2,Owner 1,1415,7/10/2020,7/18/2020,Month 7,Q3,1,8,Closed Won,100%,Commit,"$20,000 ",,7/18/2020,client invoiced
Product 2,Owner 3,292,5/25/2020,7/18/2020,Month 7,Q3,1,54,Closed Won,100%,Commit,"$16,500 ",,7/24/2020,contract from Deloitte
Product 1,Owner 4,425,1/9/2020,7/18/2020,Month 7,Q3,1,190,Closed Lost,0%,Omitted,"$150,000 ",,,Sales Ops closing out account
Product 1,Owner 4,504,3/12/2020,7/19/2020,Month 7,Q3,1,129,Closed Won,100%,Commit,"$161,500 ",,6/10/2021,deliver the program
Product 2,Owner 2,783,5/17/2020,7/23/2020,Month 7,Q3,1,67,Closed Won,100%,Commit,"$15,700 ",,12/12/2021,Pre-event call
Product 1,Owner 2,1490,1/17/2020,7/23/2020,Month 7,Q3,1,187,Closed Lost,0%,Omitted,"$100,000 ",,,one last ping of Julieta before marking closed-lost
Product 1,Owner 1,654,5/3/2020,7/27/2020,Month 7,Q3,1,85,Closed Lost,0%,Omitted,"$25,000 ",,,"Ray will not accept this, Amin is on hold, need answer from client"
Product 2,Owner 4,423,3/23/2020,7/27/2020,Month 7,Q3,1,126,Closed Won,100%,Commit,"$30,000 ",,10/4/2020,Signed agreement from client
Product 2,Owner 7,29,6/13/2020,7/30/2020,Month 7,Q3,1,47,Closed Lost,0%,Omitted,"$20,000 ",,3/23/2020,Melissa to follow up with proposal
Product 1,Owner 2,1094,5/2/2020,7/31/2020,Month 7,Q3,1,90,Closed Lost,0%,Omitted,"$170,000 ",,3/27/2021,SR Follow Up
Product 1,Owner 2,1119,3/26/2020,7/31/2020,Month 7,Q3,1,127,Closed Lost,0%,Omitted,"$75,000 ",,,Wait to hear about budget
Product 1,Owner 2,74,3/9/2020,7/31/2020,Month 7,Q3,1,144,Closed Lost,0%,Omitted,"$50,000 ",,,talk to new team
Product 1,Owner 2,75,3/9/2020,7/31/2020,Month 7,Q3,1,144,Closed Lost,0%,Omitted,"$100,000 ",,,talk to new team
Product 3,Owner 5,195,3/5/2020,7/31/2020,Month 7,Q3,1,148,Closed Lost,0%,Omitted,"$30,000 ",,10/15/2020,Final Proposal
Product 1,Owner 5,196,3/5/2020,7/31/2020,Month 7,Q3,1,148,Closed Lost,0%,Omitted,"$75,000 ",,10/15/2020,Final Proposal
Product 1,Owner 3,930,1/30/2020,7/31/2020,Month 7,Q3,1,182,Closed Lost,0%,Omitted,"$150,000 ",,10/22/2020,Ben King Demo (Assessment)
Product 1,Owner 2,1595,3/11/2020,8/1/2020,Month 8,Q3,1,143,Closed Lost,0%,Omitted,"$180,000 ",,3/11/2020,Proposal material to be sent to Paul + regional Deloitte partners
Product 2,Owner 4,382,6/28/2020,8/2/2020,Month 8,Q3,1,35,Closed Lost,0%,Omitted,"$40,000 ",,,Awaiting singed contract from EY
Product 2,Owner 3,316,4/25/2020,8/2/2020,Month 8,Q3,1,99,Closed Won,100%,Commit,"$17,500 ",,,Awaiting contract from Deloitte
Product 2,Owner 2,1114,2/16/2020,8/8/2020,Month 8,Q3,1,173,Closed Lost,0%,Omitted,"$45,000 ",,,Budget was not approved for speaker
Product 2,Owner 1,1611,8/6/2020,8/10/2020,Month 8,Q3,1,4,Closed Won,100%,Commit,"$20,000 ",,8/10/2020,client invoiced
Product 2,Owner 2,838,6/21/2020,8/10/2020,Month 8,Q3,1,50,Closed Lost,0%,Omitted,"$15,000 ",,6/19/2020,Need Melissa to send Doug Proposed agenda
Product 1,Owner 2,1174,6/4/2020,8/10/2020,Month 8,Q3,1,67,Closed Won,100%,Commit,"$65,000 ",,11/4/2020,Generate and sign contract
Product 1,Owner 1,1677,5/23/2020,8/14/2020,Month 8,Q3,1,83,Closed Lost,0%,Omitted,"$50,000 ",,5/23/2020,in talks with client
Product 3,Owner 1,610,1/31/2020,8/14/2020,Month 8,Q3,1,195,Closed Won,100%,Commit,"$150,000 ",,10/9/2020,Sign Contract
Product 3,Owner 1,611,1/31/2020,8/14/2020,Month 8,Q3,1,195,Closed Won,100%,Commit,"$300,000 ",,10/9/2020,Sign Contract
Product 1,Owner 2,1182,8/8/2020,8/15/2020,Month 8,Q3,1,7,Closed Lost,0%,Omitted,"$10,000 ",,,confirm venue and speaker
Product 1,Owner 3,275,7/12/2020,8/15/2020,Month 8,Q3,1,34,Closed Lost,0%,Omitted,"$150,000 ",,7/30/2021,Proposal
Product 1,Owner 1,608,3/5/2020,8/15/2020,Month 8,Q3,1,163,Closed Won,100%,Commit,"$250,000 ",,8/19/2021,Luis to close as won
Product 3,Owner 1,609,3/5/2020,8/15/2020,Month 8,Q3,1,163,Closed Won,100%,Commit,"$25,000 ",,8/19/2021,Luis to close as won
Product 1,Owner 1,1376,5/12/2017,8/15/2020,Month 8,Q3,1,460,Closed Lost,0%,Omitted,"$125,000 ",,5/23/2020,contract sent to client 2/16
Product 1,Owner 1,1267,6/28/2020,8/17/2020,Month 8,Q3,1,50,Closed Won,100%,Commit,"$25,000 ",,4/9/2021,Proposal follow up
Product 1,Owner 3,315,6/22/2020,8/17/2020,Month 8,Q3,1,56,Closed Lost,0%,Omitted,"$25,000 ",,6/25/2020,confirm budget
Product 2,Owner 3,925,5/30/2020,8/17/2020,Month 8,Q3,1,79,Closed Won,100%,Commit,"$25,000 ",,5/30/2020,Payment from client; Melissa sent 2nd (revised) invoice to client for speaking fee + travel expenses on 10/26
Product 2,Owner 2,764,3/28/2020,8/17/2020,Month 8,Q3,1,142,Closed Won,100%,Commit,"$10,000 ",,2/15/2021,Connecting Mel
Product 1,Owner 2,1491,1/17/2020,8/17/2020,Month 8,Q3,1,212,Closed Lost,0%,Omitted,"$80,000 ",,3/13/2021,Ping Ximena Duque
Product 2,Owner 5,228,7/23/2020,8/20/2020,Month 8,Q3,1,28,Closed Won,100%,Commit,"$15,000 ",,,respond to SS's questions from 7/26 call with Gregg
Product 2,Owner 2,151,8/6/2020,8/21/2020,Month 8,Q3,1,15,Closed Won,100%,Commit,"$10,000 ",,,contract
Product 1,Owner 3,983,8/17/2017,8/21/2020,Month 8,Q3,1,369,Closed Lost,0%,Omitted,"$150,000 ",,,Moved to late 2018.
Product 1,Owner 3,909,4/30/2020,8/24/2020,Month 8,Q3,1,116,Closed Won,100%,Commit,"$165,000 ",,3/11/2021,contract process
Product 1,Owner 2,1374,8/25/2020,8/25/2020,Month 8,Q3,1,0,Closed Won,100%,Commit,$0 ,,,
Product 1,Owner 2,1603,8/25/2020,8/25/2020,Month 8,Q3,1,0,Closed Won,100%,Commit,"$1,995 ",,,
Product 1,Owner 2,1838,8/25/2020,8/25/2020,Month 8,Q3,1,0,Closed Won,100%,Commit,"$1,696 ",,8/16/2021,
